,id,article_id,evidence_type,postDate,postClass,evidenceID,evidenceDate,evidence_after_post
242,mi2343,9,t2t,2022-05-02 20:42:56+00:00,miscaptioned,mi2343_t1_result_9,2023-05-01,True
243,mi0562,4,i2t,2023-07-11 21:21:10+00:00,miscaptioned,mi0562_lens_result_4,2024-07-18,True
244,mi0562,7,i2t,2023-07-11 21:21:10+00:00,miscaptioned,mi0562_lens_result_7,2024-09-22,True
245,mi0562,8,i2t,2023-07-11 21:21:10+00:00,miscaptioned,mi0562_lens_result_8,2024-09-17,True
246,fa3517,1,t2t,2023-06-13 02:02:42+00:00,factually_correct,fa3517_t1_result_1,2023-06-13,False
247,mi4255,1,t2t,2024-09-11 08:04:25+00:00,miscaptioned,mi4255_t1_result_1,2024-09-11,False
248,mi4255,2,t2t,2024-09-11 08:04:25+00:00,miscaptioned,mi4255_t1_result_2,2024-09-11,False
249,mi4255,3,t2t,2024-09-11 08:04:25+00:00,miscaptioned,mi4255_t1_result_3,2024-09-15,True
250,mi4255,4,t2t,2024-09-11 08:04:25+00:00,miscaptioned,mi4255_t1_result_4,2024-09-17,True
251,mi4255,7,t2t,2024-09-11 08:04:25+00:00,miscaptioned,mi4255_t1_result_7,2024-09-11,False
252,mi5057,1,t2t,2024-10-07 22:17:13+00:00,miscaptioned,mi5057_t1_result_1,2024-08-19,False
253,mi5057,4,t2t,2024-10-07 22:17:13+00:00,miscaptioned,mi5057_t1_result_4,2025-06-13,True
254,mi5057,5,t2t,2024-10-07 22:17:13+00:00,miscaptioned,mi5057_t1_result_5,2025-02-21,True
255,mi5057,7,t2t,2024-10-07 22:17:13+00:00,miscaptioned,mi5057_t1_result_7,2025-06-13,True
256,mi5057,8,t2t,2024-10-07 22:17:13+00:00,miscaptioned,mi5057_t1_result_8,2024-07-19,False
257,mi5057,9,t2t,2024-10-07 22:17:13+00:00,miscaptioned,mi5057_t1_result_9,2025-02-21,True
258,mi0865,3,t2t,2025-01-06 23:39:13+00:00,miscaptioned,mi0865_t1_result_3,2025-03-04,True
259,mi0865,4,t2t,2025-01-06 23:39:13+00:00,miscaptioned,mi0865_t1_result_4,2025-04-03,True
260,mi0865,6,t2t,2025-01-06 23:39:13+00:00,miscaptioned,mi0865_t1_result_6,2019-01-03,False
261,mi0865,9,t2t,2025-01-06 23:39:13+00:00,miscaptioned,mi0865_t1_result_9,2025-03-03,True
262,fa3621,0,t2t,2024-02-02 16:16:07+00:00,factually_correct,fa3621_t1_result_0,2024-02-02,False
263,fa3621,1,t2t,2024-02-02 16:16:07+00:00,factually_correct,fa3621_t1_result_1,2024-02-02,False
264,fa3621,2,t2t,2024-02-02 16:16:07+00:00,factually_correct,fa3621_t1_result_2,2024-02-02,False
265,fa3621,4,t2t,2024-02-02 16:16:07+00:00,factually_correct,fa3621_t1_result_4,2024-02-02,False
266,fa3621,9,t2t,2024-02-02 16:16:07+00:00,factually_correct,fa3621_t1_result_9,2024-02-02,False
267,mi1402,0,t2t,2024-11-29 17:24:26+00:00,miscaptioned,mi1402_t1_result_0,2023-10-12,False
268,mi1402,1,t2t,2024-11-29 17:24:26+00:00,miscaptioned,mi1402_t1_result_1,2025-09-03,True
269,mi1402,4,t2t,2024-11-29 17:24:26+00:00,miscaptioned,mi1402_t1_result_4,2024-12-11,True
270,mi1402,6,t2t,2024-11-29 17:24:26+00:00,miscaptioned,mi1402_t1_result_6,2006-01-12,False
271,mi1402,8,t2t,2024-11-29 17:24:26+00:00,miscaptioned,mi1402_t1_result_8,2023-10-10,False
272,mi1402,9,t2t,2024-11-29 17:24:26+00:00,miscaptioned,mi1402_t1_result_9,2025-09-03,True
273,fa0287,3,t2t,2024-02-01 14:29:33+00:00,factually_correct,fa0287_t1_result_3,2022-07-16,False
274,fa0287,5,t2t,2024-02-01 14:29:33+00:00,factually_correct,fa0287_t1_result_5,2025-06-20,True
275,fa0287,5,i2t,2024-02-01 14:29:33+00:00,factually_correct,fa0287_lens_result_5,2022-07-25,False
276,fa0077,0,t2t,2024-01-01 16:21:18+00:00,factually_correct,fa0077_t1_result_0,2023-12-31,False
277,fa0077,1,t2t,2024-01-01 16:21:18+00:00,factually_correct,fa0077_t1_result_1,2024-01-02,True
278,fa0077,4,t2t,2024-01-01 16:21:18+00:00,factually_correct,fa0077_t1_result_4,2024-01-08,True
279,fa0077,8,t2t,2024-01-01 16:21:18+00:00,factually_correct,fa0077_t1_result_8,2024-01-05,True
280,mi3186,0,t2t,2024-10-01 13:32:00+00:00,miscaptioned,mi3186_t1_result_0,2019-02-27,False
281,mi3186,2,t2t,2024-10-01 13:32:00+00:00,miscaptioned,mi3186_t1_result_2,2024-10-04,True
282,mi3186,3,t2t,2024-10-01 13:32:00+00:00,miscaptioned,mi3186_t1_result_3,2019-02-28,False
283,mi3186,7,t2t,2024-10-01 13:32:00+00:00,miscaptioned,mi3186_t1_result_7,2016-07-28,False
284,mi3186,8,t2t,2024-10-01 13:32:00+00:00,miscaptioned,mi3186_t1_result_8,2019-02-28,False
285,mi3186,0,i2t,2024-10-01 13:32:00+00:00,miscaptioned,mi3186_lens_result_0,2019-03-08,False
286,mi3186,2,i2t,2024-10-01 13:32:00+00:00,miscaptioned,mi3186_lens_result_2,2019-03-08,False
287,mi3973,1,t2t,2024-07-01 11:13:02+00:00,miscaptioned,mi3973_t1_result_1,2022-09-10,False
288,mi3973,4,t2t,2024-07-01 11:13:02+00:00,miscaptioned,mi3973_t1_result_4,2022-09-11,False
289,mi3973,5,t2t,2024-07-01 11:13:02+00:00,miscaptioned,mi3973_t1_result_5,2022-09-10,False
290,mi3973,6,t2t,2024-07-01 11:13:02+00:00,miscaptioned,mi3973_t1_result_6,2022-09-10,False
291,mi3441,9,t2t,2024-08-13 21:31:35+00:00,miscaptioned,mi3441_t1_result_9,2020-03-13,False
292,mi3441,0,i2t,2024-08-13 21:31:35+00:00,miscaptioned,mi3441_lens_result_0,2024-08-11,False
293,fa1092,0,t2t,2024-12-31 03:01:47+00:00,factually_correct,fa1092_t1_result_0,2025-08-08,True
294,fa1092,1,t2t,2024-12-31 03:01:47+00:00,factually_correct,fa1092_t1_result_1,2025-09-08,True
295,fa1092,2,t2t,2024-12-31 03:01:47+00:00,factually_correct,fa1092_t1_result_2,2024-04-04,False
296,fa1092,3,t2t,2024-12-31 03:01:47+00:00,factually_correct,fa1092_t1_result_3,2024-10-20,False
297,fa1092,7,t2t,2024-12-31 03:01:47+00:00,factually_correct,fa1092_t1_result_7,2024-10-07,False
298,fa1092,9,t2t,2024-12-31 03:01:47+00:00,factually_correct,fa1092_t1_result_9,2025-05-06,True
299,mi2034,1,t2t,2024-03-12 03:13:29+00:00,miscaptioned,mi2034_t1_result_1,2025-09-24,True
300,mi2034,3,t2t,2024-03-12 03:13:29+00:00,miscaptioned,mi2034_t1_result_3,2022-09-29,False
301,mi2034,5,t2t,2024-03-12 03:13:29+00:00,miscaptioned,mi2034_t1_result_5,2022-03-16,False
302,mi2034,6,t2t,2024-03-12 03:13:29+00:00,miscaptioned,mi2034_t1_result_6,2023-06-01,False
303,fa0366,1,t2t,2025-02-01 22:16:22+00:00,factually_correct,fa0366_t1_result_1,2025-10-09,True
304,fa0366,2,t2t,2025-02-01 22:16:22+00:00,factually_correct,fa0366_t1_result_2,2022-10-01,False
305,fa0366,3,t2t,2025-02-01 22:16:22+00:00,factually_correct,fa0366_t1_result_3,2024-04-01,False
306,fa0366,4,i2t,2025-02-01 22:16:22+00:00,factually_correct,fa0366_lens_result_4,2025-10-13,True
307,fa0366,7,i2t,2025-02-01 22:16:22+00:00,factually_correct,fa0366_lens_result_7,2019-05-27,False
308,mi4131,0,t2t,2024-11-29 23:50:18+00:00,miscaptioned,mi4131_t1_result_0,2025-01-23,True
309,mi4131,1,t2t,2024-11-29 23:50:18+00:00,miscaptioned,mi4131_t1_result_1,2025-03-03,True
310,mi4131,2,t2t,2024-11-29 23:50:18+00:00,miscaptioned,mi4131_t1_result_2,2025-03-03,True
311,mi4131,3,t2t,2024-11-29 23:50:18+00:00,miscaptioned,mi4131_t1_result_3,2025-01-23,True
312,mi4131,4,t2t,2024-11-29 23:50:18+00:00,miscaptioned,mi4131_t1_result_4,2025-01-23,True
313,mi4131,7,t2t,2024-11-29 23:50:18+00:00,miscaptioned,mi4131_t1_result_7,2025-10-10,True
314,mi4131,9,t2t,2024-11-29 23:50:18+00:00,miscaptioned,mi4131_t1_result_9,2025-02-27,True
315,mi3943,1,t2t,2024-12-24 17:39:48+00:00,miscaptioned,mi3943_t1_result_1,2024-12-24,False
316,mi3943,2,t2t,2024-12-24 17:39:48+00:00,miscaptioned,mi3943_t1_result_2,2025-03-20,True
317,mi3943,3,t2t,2024-12-24 17:39:48+00:00,miscaptioned,mi3943_t1_result_3,2025-03-20,True
318,mi3943,5,t2t,2024-12-24 17:39:48+00:00,miscaptioned,mi3943_t1_result_5,2024-12-25,True
319,mi3943,6,t2t,2024-12-24 17:39:48+00:00,miscaptioned,mi3943_t1_result_6,2025-03-25,True
320,mi3943,7,t2t,2024-12-24 17:39:48+00:00,miscaptioned,mi3943_t1_result_7,2025-09-17,True
321,mi3943,3,i2t,2024-12-24 17:39:48+00:00,miscaptioned,mi3943_lens_result_3,2024-11-11,False
322,mi0209,0,t2t,2018-02-13 04:19:07+00:00,miscaptioned,mi0209_t1_result_0,2018-02-13,False
323,mi0209,4,t2t,2018-02-13 04:19:07+00:00,miscaptioned,mi0209_t1_result_4,2018-02-13,False
324,fa2817,6,t2t,2023-03-28 11:44:33+00:00,factually_correct,fa2817_t1_result_6,2025-08-20,True
325,fa2817,1,i2t,2023-03-28 11:44:33+00:00,factually_correct,fa2817_lens_result_1,2025-10-06,True
326,fa2817,5,i2t,2023-03-28 11:44:33+00:00,factually_correct,fa2817_lens_result_5,2025-10-04,True
327,mi2671,1,t2t,2024-06-20 11:09:00+00:00,miscaptioned,mi2671_t1_result_1,2024-06-20,False
328,mi2671,3,t2t,2024-06-20 11:09:00+00:00,miscaptioned,mi2671_t1_result_3,2024-06-20,False
329,mi2671,4,t2t,2024-06-20 11:09:00+00:00,miscaptioned,mi2671_t1_result_4,2024-06-20,False
330,mi2671,5,t2t,2024-06-20 11:09:00+00:00,miscaptioned,mi2671_t1_result_5,2024-06-21,True
331,mi2671,6,t2t,2024-06-20 11:09:00+00:00,miscaptioned,mi2671_t1_result_6,2024-06-20,False
332,mi2671,7,t2t,2024-06-20 11:09:00+00:00,miscaptioned,mi2671_t1_result_7,2024-06-20,False
333,fa1423,8,t2t,2023-12-05 05:41:13+00:00,factually_correct,fa1423_t1_result_8,2024-07-18,True
334,fa1423,0,i2t,2023-12-05 05:41:13+00:00,factually_correct,fa1423_lens_result_0,2023-12-04,False
335,fa0276,6,i2t,2024-01-31 15:16:43+00:00,factually_correct,fa0276_lens_result_6,2022-08-21,False
336,fa2026,2,t2t,2023-11-01 11:34:24+00:00,factually_correct,fa2026_t1_result_2,2024-03-29,True
337,fa2026,5,t2t,2023-11-01 11:34:24+00:00,factually_correct,fa2026_t1_result_5,2023-09-05,False
338,fa1772,1,t2t,2024-08-18 22:20:02+00:00,factually_correct,fa1772_t1_result_1,2000-01-01,False
339,fa1772,9,t2t,2024-08-18 22:20:02+00:00,factually_correct,fa1772_t1_result_9,2014-03-21,False
340,fa3620,1,t2t,2023-04-27 21:04:17+00:00,factually_correct,fa3620_t1_result_1,2025-09-17,True
341,fa3620,2,t2t,2023-04-27 21:04:17+00:00,factually_correct,fa3620_t1_result_2,2024-10-17,True
342,fa3620,5,t2t,2023-04-27 21:04:17+00:00,factually_correct,fa3620_t1_result_5,2024-10-10,True
343,fa3620,8,t2t,2023-04-27 21:04:17+00:00,factually_correct,fa3620_t1_result_8,2024-06-29,True
344,fa3620,9,t2t,2023-04-27 21:04:17+00:00,factually_correct,fa3620_t1_result_9,2018-11-21,False
345,fa3620,4,i2t,2023-04-27 21:04:17+00:00,factually_correct,fa3620_lens_result_4,2023-05-01,True
346,fa3620,5,i2t,2023-04-27 21:04:17+00:00,factually_correct,fa3620_lens_result_5,2025-05-30,True
347,fa3620,9,i2t,2023-04-27 21:04:17+00:00,factually_correct,fa3620_lens_result_9,2025-08-23,True
348,mi3226,0,t2t,2022-08-14 19:00:39+00:00,miscaptioned,mi3226_t1_result_0,2022-08-16,True
349,mi3226,1,t2t,2022-08-14 19:00:39+00:00,miscaptioned,mi3226_t1_result_1,2022-08-15,True
350,mi3226,3,t2t,2022-08-14 19:00:39+00:00,miscaptioned,mi3226_t1_result_3,2025-08-19,True
351,mi3226,4,t2t,2022-08-14 19:00:39+00:00,miscaptioned,mi3226_t1_result_4,2023-08-15,True
352,mi3226,0,i2t,2022-08-14 19:00:39+00:00,miscaptioned,mi3226_lens_result_0,2022-08-14,False
353,mi1318,0,t2t,2024-09-25 19:03:15+00:00,miscaptioned,mi1318_t1_result_0,2024-10-17,True
354,mi1318,1,t2t,2024-09-25 19:03:15+00:00,miscaptioned,mi1318_t1_result_1,2025-06-11,True
355,mi1318,3,t2t,2024-09-25 19:03:15+00:00,miscaptioned,mi1318_t1_result_3,2025-10-09,True
356,mi1318,5,t2t,2024-09-25 19:03:15+00:00,miscaptioned,mi1318_t1_result_5,2025-01-01,True
357,mi1318,6,t2t,2024-09-25 19:03:15+00:00,miscaptioned,mi1318_t1_result_6,2024-09-25,False
358,mi1318,7,t2t,2024-09-25 19:03:15+00:00,miscaptioned,mi1318_t1_result_7,2024-09-27,True
359,mi1318,8,t2t,2024-09-25 19:03:15+00:00,miscaptioned,mi1318_t1_result_8,2024-09-26,True
360,mi1318,9,t2t,2024-09-25 19:03:15+00:00,miscaptioned,mi1318_t1_result_9,2024-09-26,True
361,fa3140,1,t2t,2024-04-07 18:07:29+00:00,factually_correct,fa3140_t1_result_1,2025-04-29,True
362,fa3140,5,i2t,2024-04-07 18:07:29+00:00,factually_correct,fa3140_lens_result_5,2024-04-10,True
363,fa2008,0,t2t,2024-04-15 19:40:17+00:00,factually_correct,fa2008_t1_result_0,2024-04-01,False
364,fa2008,3,t2t,2024-04-15 19:40:17+00:00,factually_correct,fa2008_t1_result_3,2024-04-11,False
365,fa2008,4,t2t,2024-04-15 19:40:17+00:00,factually_correct,fa2008_t1_result_4,2024-04-05,False
366,fa2008,5,t2t,2024-04-15 19:40:17+00:00,factually_correct,fa2008_t1_result_5,2024-04-02,False
367,fa2008,7,t2t,2024-04-15 19:40:17+00:00,factually_correct,fa2008_t1_result_7,2024-04-13,False
368,fa0908,1,i2t,2024-08-20 09:15:28+00:00,factually_correct,fa0908_lens_result_1,2024-06-12,False
369,mi4632,5,t2t,2024-12-28 05:49:39+00:00,miscaptioned,mi4632_t1_result_5,2003-01-01,False
370,mi4632,6,t2t,2024-12-28 05:49:39+00:00,miscaptioned,mi4632_t1_result_6,2016-09-02,False
371,mi4632,8,t2t,2024-12-28 05:49:39+00:00,miscaptioned,mi4632_t1_result_8,2019-03-11,False
372,fa0870,0,t2t,2024-08-03 12:31:52+00:00,factually_correct,fa0870_t1_result_0,2024-10-02,True
373,fa0870,1,t2t,2024-08-03 12:31:52+00:00,factually_correct,fa0870_t1_result_1,2024-08-14,True
374,fa2059,0,t2t,2025-01-22 20:38:46+00:00,factually_correct,fa2059_t1_result_0,2025-01-24,True
375,fa2059,1,t2t,2025-01-22 20:38:46+00:00,factually_correct,fa2059_t1_result_1,2025-10-10,True
376,fa2059,2,t2t,2025-01-22 20:38:46+00:00,factually_correct,fa2059_t1_result_2,2025-01-23,True
377,fa2059,3,t2t,2025-01-22 20:38:46+00:00,factually_correct,fa2059_t1_result_3,2025-01-23,True
378,fa2059,4,t2t,2025-01-22 20:38:46+00:00,factually_correct,fa2059_t1_result_4,2025-01-21,False
379,fa2059,7,t2t,2025-01-22 20:38:46+00:00,factually_correct,fa2059_t1_result_7,2025-01-22,False
380,fa2059,8,i2t,2025-01-22 20:38:46+00:00,factually_correct,fa2059_lens_result_8,2025-02-10,True
381,mi1754,0,t2t,2023-07-04 20:19:47+00:00,miscaptioned,mi1754_t1_result_0,2023-07-04,False
382,mi1754,3,t2t,2023-07-04 20:19:47+00:00,miscaptioned,mi1754_t1_result_3,2023-07-05,True
383,mi1754,5,t2t,2023-07-04 20:19:47+00:00,miscaptioned,mi1754_t1_result_5,2023-07-04,False
384,mi1754,6,t2t,2023-07-04 20:19:47+00:00,miscaptioned,mi1754_t1_result_6,2023-07-05,True
385,mi1754,8,t2t,2023-07-04 20:19:47+00:00,miscaptioned,mi1754_t1_result_8,2023-07-05,True
386,mi3503,0,t2t,2024-08-13 16:22:25+00:00,miscaptioned,mi3503_t1_result_0,2021-01-01,False
387,mi3503,1,t2t,2024-08-13 16:22:25+00:00,miscaptioned,mi3503_t1_result_1,2024-08-03,False
388,mi3503,2,t2t,2024-08-13 16:22:25+00:00,miscaptioned,mi3503_t1_result_2,2024-08-05,False
389,mi3503,3,t2t,2024-08-13 16:22:25+00:00,miscaptioned,mi3503_t1_result_3,2025-06-01,True
390,mi3503,5,t2t,2024-08-13 16:22:25+00:00,miscaptioned,mi3503_t1_result_5,2025-06-05,True
391,mi3503,6,t2t,2024-08-13 16:22:25+00:00,miscaptioned,mi3503_t1_result_6,2021-07-30,False
392,mi3503,7,t2t,2024-08-13 16:22:25+00:00,miscaptioned,mi3503_t1_result_7,2024-08-04,False
393,mi3503,8,t2t,2024-08-13 16:22:25+00:00,miscaptioned,mi3503_t1_result_8,2024-08-02,False
394,fa1044,0,t2t,2024-06-10 16:35:31+00:00,factually_correct,fa1044_t1_result_0,,
395,fa1044,5,t2t,2024-06-10 16:35:31+00:00,factually_correct,fa1044_t1_result_5,2025-05-21,True
396,fa1044,6,t2t,2024-06-10 16:35:31+00:00,factually_correct,fa1044_t1_result_6,2025-08-04,True
397,fa1044,5,i2t,2024-06-10 16:35:31+00:00,factually_correct,fa1044_lens_result_5,,
398,mi2600,0,t2t,2024-09-13 23:39:23+00:00,miscaptioned,mi2600_t1_result_0,,
399,mi2600,2,t2t,2024-09-13 23:39:23+00:00,miscaptioned,mi2600_t1_result_2,,
400,mi2600,5,t2t,2024-09-13 23:39:23+00:00,miscaptioned,mi2600_t1_result_5,,
401,mi2600,7,t2t,2024-09-13 23:39:23+00:00,miscaptioned,mi2600_t1_result_7,2024-09-15,True
402,mi2600,1,i2t,2024-09-13 23:39:23+00:00,miscaptioned,mi2600_lens_result_1,,
403,fa3227,0,t2t,2023-12-08 05:05:29+00:00,factually_correct,fa3227_t1_result_0,2023-12-13,True
404,fa3227,1,i2t,2023-12-08 05:05:29+00:00,factually_correct,fa3227_lens_result_1,2023-12-13,True
405,fa1982,7,t2t,2025-02-11 21:49:45+00:00,factually_correct,fa1982_t1_result_7,2025-02-12,True
406,mi0067,7,i2t,2023-06-19 21:08:19+00:00,miscaptioned,mi0067_lens_result_7,2024-07-20,True
407,mi1385,0,t2t,2023-11-12 04:52:17+00:00,miscaptioned,mi1385_t1_result_0,2025-01-04,True
408,mi1385,4,t2t,2023-11-12 04:52:17+00:00,miscaptioned,mi1385_t1_result_4,2022-08-30,False
409,mi1385,4,i2t,2023-11-12 04:52:17+00:00,miscaptioned,mi1385_lens_result_4,2022-08-30,False
410,mi1385,6,i2t,2023-11-12 04:52:17+00:00,miscaptioned,mi1385_lens_result_6,,
411,mi2388,2,t2t,2023-05-28 21:23:08+00:00,miscaptioned,mi2388_t1_result_2,2023-07-06,True
412,mi2388,3,t2t,2023-05-28 21:23:08+00:00,miscaptioned,mi2388_t1_result_3,2023-06-13,True
413,mi2388,5,t2t,2023-05-28 21:23:08+00:00,miscaptioned,mi2388_t1_result_5,2023-04-20,False
414,mi2388,6,t2t,2023-05-28 21:23:08+00:00,miscaptioned,mi2388_t1_result_6,2022-06-13,False
415,mi4043,2,t2t,2023-05-01 00:22:53+00:00,miscaptioned,mi4043_t1_result_2,2025-08-10,True
416,mi4043,5,t2t,2023-05-01 00:22:53+00:00,miscaptioned,mi4043_t1_result_5,2022-03-02,False
417,mi4043,7,t2t,2023-05-01 00:22:53+00:00,miscaptioned,mi4043_t1_result_7,2023-02-06,False
418,mi4043,8,t2t,2023-05-01 00:22:53+00:00,miscaptioned,mi4043_t1_result_8,2025-07-05,True
419,mi0630,0,t2t,2022-08-19 19:57:12+00:00,miscaptioned,mi0630_t1_result_0,2022-08-22,True
420,fa1248,0,i2t,2024-10-15 20:06:23+00:00,factually_correct,fa1248_lens_result_0,2025-10-13,True
421,fa1248,7,i2t,2024-10-15 20:06:23+00:00,factually_correct,fa1248_lens_result_7,2022-10-25,False
422,fa1248,9,i2t,2024-10-15 20:06:23+00:00,factually_correct,fa1248_lens_result_9,2022-10-18,False
423,mi3033,0,t2t,2024-08-10 06:40:36+00:00,miscaptioned,mi3033_t1_result_0,2024-08-05,False
424,fa1111,2,t2t,2024-09-01 20:40:24+00:00,factually_correct,fa1111_t1_result_2,2024-08-09,False
425,fa1111,4,t2t,2024-09-01 20:40:24+00:00,factually_correct,fa1111_t1_result_4,2024-08-09,False
426,fa1111,6,t2t,2024-09-01 20:40:24+00:00,factually_correct,fa1111_t1_result_6,2018-08-15,False
427,mi1144,0,t2t,2024-05-21 17:26:49+00:00,miscaptioned,mi1144_t1_result_0,2005-06-08,False
428,mi1144,3,t2t,2024-05-21 17:26:49+00:00,miscaptioned,mi1144_t1_result_3,2011-11-10,False
429,mi1144,7,t2t,2024-05-21 17:26:49+00:00,miscaptioned,mi1144_t1_result_7,2022-02-12,False
430,mi1144,4,i2t,2024-05-21 17:26:49+00:00,miscaptioned,mi1144_lens_result_4,2018-08-31,False
431,mi1144,6,i2t,2024-05-21 17:26:49+00:00,miscaptioned,mi1144_lens_result_6,2024-05-23,True
432,mi1144,7,i2t,2024-05-21 17:26:49+00:00,miscaptioned,mi1144_lens_result_7,2024-05-23,True
433,mi1144,9,i2t,2024-05-21 17:26:49+00:00,miscaptioned,mi1144_lens_result_9,2020-11-13,False
434,mi4017,1,t2t,2025-03-09 10:58:35+00:00,miscaptioned,mi4017_t1_result_1,2025-09-02,True
435,mi4017,4,t2t,2025-03-09 10:58:35+00:00,miscaptioned,mi4017_t1_result_4,2022-02-10,False
436,fa2023,0,t2t,2023-12-04 18:11:07+00:00,factually_correct,fa2023_t1_result_0,2023-11-21,False
437,fa2023,1,t2t,2023-12-04 18:11:07+00:00,factually_correct,fa2023_t1_result_1,2025-05-24,True
438,fa2023,2,t2t,2023-12-04 18:11:07+00:00,factually_correct,fa2023_t1_result_2,2025-03-26,True
439,fa2023,4,t2t,2023-12-04 18:11:07+00:00,factually_correct,fa2023_t1_result_4,2024-07-03,True
440,fa2023,5,t2t,2023-12-04 18:11:07+00:00,factually_correct,fa2023_t1_result_5,2025-02-16,True
441,fa2023,7,t2t,2023-12-04 18:11:07+00:00,factually_correct,fa2023_t1_result_7,2025-10-07,True
442,fa2023,8,t2t,2023-12-04 18:11:07+00:00,factually_correct,fa2023_t1_result_8,2025-05-26,True
443,fa2023,9,t2t,2023-12-04 18:11:07+00:00,factually_correct,fa2023_t1_result_9,2024-08-14,True
444,mi2550,0,t2t,2024-06-16 22:50:06+00:00,miscaptioned,mi2550_t1_result_0,2025-08-21,True
445,mi2550,6,t2t,2024-06-16 22:50:06+00:00,miscaptioned,mi2550_t1_result_6,2025-08-21,True
446,mi2550,9,t2t,2024-06-16 22:50:06+00:00,miscaptioned,mi2550_t1_result_9,2025-08-29,True
447,fa2572,0,t2t,2023-08-17 21:25:27+00:00,factually_correct,fa2572_t1_result_0,2012-10-26,False
448,fa2572,3,t2t,2023-08-17 21:25:27+00:00,factually_correct,fa2572_t1_result_3,2017-08-08,False
449,fa2572,6,t2t,2023-08-17 21:25:27+00:00,factually_correct,fa2572_t1_result_6,2014-06-10,False
450,fa2572,7,t2t,2023-08-17 21:25:27+00:00,factually_correct,fa2572_t1_result_7,2019-11-05,False
451,fa2572,8,t2t,2023-08-17 21:25:27+00:00,factually_correct,fa2572_t1_result_8,2009-09-15,False
452,fa2572,5,i2t,2023-08-17 21:25:27+00:00,factually_correct,fa2572_lens_result_5,2025-10-13,True
453,fa2572,6,i2t,2023-08-17 21:25:27+00:00,factually_correct,fa2572_lens_result_6,2025-10-13,True
454,fa2572,8,i2t,2023-08-17 21:25:27+00:00,factually_correct,fa2572_lens_result_8,2024-11-04,True
455,fa2572,9,i2t,2023-08-17 21:25:27+00:00,factually_correct,fa2572_lens_result_9,2025-10-13,True
456,mi3151,3,t2t,2023-09-04 08:35:51+00:00,miscaptioned,mi3151_t1_result_3,2015-11-16,False
457,mi3151,4,t2t,2023-09-04 08:35:51+00:00,miscaptioned,mi3151_t1_result_4,2024-02-27,True
458,mi3151,5,t2t,2023-09-04 08:35:51+00:00,miscaptioned,mi3151_t1_result_5,2025-10-01,True
459,mi3151,6,t2t,2023-09-04 08:35:51+00:00,miscaptioned,mi3151_t1_result_6,2024-02-26,True
460,mi3151,8,t2t,2023-09-04 08:35:51+00:00,miscaptioned,mi3151_t1_result_8,2015-11-21,False
461,mi3151,9,t2t,2023-09-04 08:35:51+00:00,miscaptioned,mi3151_t1_result_9,2016-09-11,False
462,mi3151,0,i2t,2023-09-04 08:35:51+00:00,miscaptioned,mi3151_lens_result_0,2015-12-11,False
463,fa2475,0,t2t,2024-12-28 18:32:09+00:00,factually_correct,fa2475_t1_result_0,2024-12-30,True
464,fa2475,1,i2t,2024-12-28 18:32:09+00:00,factually_correct,fa2475_lens_result_1,2024-12-30,True
465,fa3960,0,t2t,2023-03-16 19:09:19+00:00,factually_correct,fa3960_t1_result_0,2010-08-16,False
466,fa3960,2,t2t,2023-03-16 19:09:19+00:00,factually_correct,fa3960_t1_result_2,2025-09-10,True
467,fa3960,3,t2t,2023-03-16 19:09:19+00:00,factually_correct,fa3960_t1_result_3,2024-12-03,True
468,fa3960,4,t2t,2023-03-16 19:09:19+00:00,factually_correct,fa3960_t1_result_4,2024-02-13,True
469,fa3960,6,t2t,2023-03-16 19:09:19+00:00,factually_correct,fa3960_t1_result_6,2023-09-24,True
470,fa3960,7,t2t,2023-03-16 19:09:19+00:00,factually_correct,fa3960_t1_result_7,2024-07-15,True
471,fa3960,9,t2t,2023-03-16 19:09:19+00:00,factually_correct,fa3960_t1_result_9,2022-12-01,False
472,fa3960,0,i2t,2023-03-16 19:09:19+00:00,factually_correct,fa3960_lens_result_0,2023-03-20,True
473,fa3960,5,i2t,2023-03-16 19:09:19+00:00,factually_correct,fa3960_lens_result_5,2023-03-15,False
474,fa2102,2,t2t,2024-04-11 00:31:16+00:00,factually_correct,fa2102_t1_result_2,2025-01-21,True
475,fa2102,5,t2t,2024-04-11 00:31:16+00:00,factually_correct,fa2102_t1_result_5,2024-06-12,True
476,fa2102,6,t2t,2024-04-11 00:31:16+00:00,factually_correct,fa2102_t1_result_6,2024-03-06,False
477,fa2102,7,t2t,2024-04-11 00:31:16+00:00,factually_correct,fa2102_t1_result_7,2023-12-08,False
478,mi4224,0,t2t,2025-02-11 22:14:36+00:00,miscaptioned,mi4224_t1_result_0,2025-04-07,True
